RT,SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
P,258759,2,105,11,1001264,27,64,1,,,2,2,2,2,2,,2,2,,,2,,,1,1,1,2,2,2,2,0,,,,2,1,2,2,1,2,1978,1,2,0,0,1,0,0,0,0,0,0,2,5,2,2,3,0,0,1,12000,1,,19,0,1,0,16800,0,,3,,2,,2,903,939,,2,,,6,0,,,1,1,,,,,,,1,,1,,0,,,0,28800,37,501,,,1,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,12,1
P,259083,1,102,11,1001264,60,38,4,1995,5,2,2,2,2,2,,2,2,1,2,2,,,1,2,2,2,2,2,2,0,25,,4,1,1,2,2,1,2,2005,1,2,1,1,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,,23,0,2,0,0,125000,60,1,1,1,1986,1,142,999,5,2,,,1,0,5506,,1,1,9470,108,64,645,,,1,92MP,2,,0,2100,4,125000,125000,128,501,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,2310XX,2,5
P,259083,2,102,11,1001264,70,42,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,35,,2,2,1,2,2,1,2,2005,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,23,0,1,0,0,30000,50,1,4,1,,2,231,50,,2,,,1,0,5506,,1,13,7270,113,67,,,,1,5411,1,,0,2100,,30000,30000,11,501,100,11,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,2310XX,,1
P,259824,1,101,11,1001264,87,22,5,,,2,2,2,2,2,,,1,1,2,,,,2,1,2,2,2,2,2,0,,,,1,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,67000,0,0,0,3,15,16,0,2,0,0,0,,3,,2,2010,1,750,999,7,1,,,6,0,,,1,1,,,,614,,,6,,2,,0,,4,0,67000,217,501,,,1,2,2,6,49,8,0,1,0,0,1,0,0,0,0,,,,,,,4
P,260615,1,105,11,1001264,49,27,1,,3,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,70,,,,2,5,,,,,,1,4,,,,,,,,,,1,5,2,3,3,0,0,0,0,1,,21,0,2,0,0,64000,50,1,1,1,,1,902,999,,2,,,2,0,2304,,1,1,7860,,,,,,6,6111,1,,0,2310,4,64000,64070,12,501,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,252020,,1
P,260615,2,105,11,1001264,49,26,1,,2,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,15,,9,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,,21,0,2,0,0,42000,55,1,1,1,,1,795,999,,2,,,1,0,2304,,1,1,7460,103,61,,,,6,5417,1,,0,1530,4,42000,42000,12,341,100,11,1,2,1,6,45,6,0,1,0,0,1,0,0,0,0,2,2,,,1721YY,,1
P,261114,1,104,11,1001264,104,60,1,,1,2,2,2,2,2,,,2,3,,2,,,2,1,2,2,2,2,2,0,10,1,1,1,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,18,0,2,0,0,40000,56,1,1,1,,1,902,999,,2,1,,1,1,,,1,1,8170,78,37,625,,,6,6216,1,,0,4610,4,40000,40000,11,252,100,11,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,399021,,1
P,261114,2,104,11,1001264,195,44,1,,2,2,2,2,2,2,,,2,,,2,,,2,1,1,1,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,17,0,1,0,0,0,,2,,2,,1,902,999,,2,,,3,1,,,1,1,6480,,,,,,6,5111Z,1,,0,4220,,0,0,11,252,,,1,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,37201X,,1
P,261640,1,105,11,1001264,290,25,1,,1,2,2,2,2,2,,,2,,,,,,1,1,2,2,2,2,2,0,60,,4,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,18000,40,1,5,1,,2,51,22,,2,,,1,0,2102,,1,1,7380,112,61,,900,24,6,5415,1,,0,1030,,18000,18000,24,146,1000,24,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,151134,,1
P,261640,2,105,11,1001264,280,24,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,20,,10,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,,21,0,2,0,0,37000,40,1,1,1,,1,26,999,,2,,,1,1,1901,,1,1,7290,101,58,,900,24,6,5413,1,,0,50,4,37000,37000,24,300,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,112020,,1
P,262137,1,103,11,1001264,76,64,5,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,35,,2,2,2,2,2,2,2,1977,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,19,0,2,0,0,113000,45,1,1,1,1956,2,740,902,2,2,,,1,0,,,1,1,9190,95,49,,,,3,8139Z,2,,0,420,4,113000,113000,215,501,100,11,1,2,4,9,68,34,0,1,1,0,2,0,0,0,0,,,,,119151,,4
P,262714,1,102,11,1001264,273,56,4,1990,6,2,2,2,2,2,,,2,2,,1,,2,1,2,2,2,2,2,2,0,22,1,1,1,1,2,2,2,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,12,9600,2,0,0,0,14,1,1,,1969,1,275,999,3,2,1,,1,1,,,1,5,7390,101,58,625,,,1,5416,2,,0,2340,4,9600,9600,329,145,100,11,1,2,1,9,68,29,0,0,0,0,2,0,1,1,0,,,,,253000,,3
P,262714,2,102,11,1001264,239,61,1,,1,2,2,2,2,2,,,2,1,,1,,2,1,2,2,2,2,2,2,0,45,1,1,1,1,2,2,2,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,16,0,1,0,0,29900,40,1,1,,,1,222,999,,2,1,,1,1,,,1,7,8680,121,73,625,,,1,722Z,1,,0,4030,,29900,29900,51,145,100,11,1,2,2,9,68,64,1,0,0,0,3,0,1,1,0,,,,,352021,,1
P,262714,3,102,11,1001264,173,38,1,,1,2,2,2,2,2,,,2,3,2,2,,,1,2,2,2,2,2,2,0,30,,9,1,3,2,2,1,2,2002,1,4,,,,,,,,,,3,5,3,3,3,0,0,3,0,1,,16,0,2,0,0,12000,20,1,1,,,1,275,999,,2,,,1,1,,,1,5,7690,109,64,625,,,4,5617Z,1,,0,4220,2,12000,12000,11,145,59300,51,1,2,2,9,68,29,0,0,0,0,2,0,1,1,0,,,1,3,37201X,,1
P,262714,4,102,11,1001264,140,18,1,,,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,0,,,,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,4,0,2,12,12,0,1,0,0,0,,3,,,,4,999,999,,2,,,6,1,,,1,7,,,,625,,,6,,1,,0,,,0,0,11,145,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
P,262714,5,102,11,1001264,130,19,1,,1,2,2,2,2,2,,,2,2,2,,,,1,2,2,2,2,2,2,0,30,,4,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,7,0,1,,16,0,2,0,0,2500,18,1,6,,,4,999,999,,2,,,1,1,,,1,5,8680,100,55,625,,,6,722Z,1,,0,4150,4,2500,2500,51,145,100,11,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,359031,,1
P,262714,6,102,11,1001264,140,16,1,,,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,3000,,,,2,5,,,,,,1,,,,,,,,,,,3,5,3,3,3,0,0,7,0,2,12,12,0,1,0,0,0,,3,,,,4,999,999,,2,,7,6,1,,,1,5,,,,,,,6,,1,7,0,,,0,3000,51,145,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,1,5,,,1
P,262714,7,102,11,1001264,207,40,1,,,2,2,2,1,2,,,1,1,,2,,,2,2,2,2,2,2,2,0,,,,1,1,2,2,2,2,2008,1,4,,,,,,,,,,3,5,3,3,3,0,0,9,0,1,,16,0,1,0,0,0,,3,,,,1,902,999,,1,,,6,1,,,2,1,,,,625,,,2,,1,,0,,,0,0,36,145,,,2,2,1,9,68,30,1,0,1,0,2,0,0,0,0,,,,,,,1
P,262766,1,105,11,1001264,84,22,5,,4,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,100,15,,10,2,5,,,,,,2,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,3,16,22,0,1,0,0,400,20,1,6,1,2015,1,615,999,7,2,,,1,0,2407,,1,1,7870,85,43,,1,210,6,611M1,2,,0,725,,400,500,210,4,100,11,1,2,4,6,38,4,0,1,0,0,1,0,0,0,0,1,2,,,131121,,4
P,262766,2,105,11,1001264,135,23,5,,2,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,0,10,,10,2,5,,,,,,2,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,3,16,21,0,1,0,0,830,20,1,6,1,2015,1,615,999,7,2,,,1,0,2100,,1,1,7870,105,64,,1,210,6,611M1,2,,0,7010,,830,830,210,6,100,11,1,2,1,6,38,4,0,1,0,0,1,0,0,0,0,1,2,,,492011,,4
P,262805,1,102,11,1001264,179,36,4,2010,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,30,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,16,0,2,0,0,45000,40,1,1,1,2006,1,599,999,7,2,1,,1,1,,,1,1,4970,88,43,,,,6,4451,2,,0,4700,4,45000,45000,416,365,100,11,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,411011,,6
P,262805,2,102,11,1001264,303,33,4,2015,1,2,2,2,2,2,,,2,,1,2,,,1,2,2,2,2,2,2,0,60,,2,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,16,0,2,0,0,22900,40,1,1,1,2007,1,599,999,7,2,,,1,0,,,1,1,8660,88,37,,,,6,7211,2,,0,4230,4,22900,22900,416,186,100,11,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,372012,,6
P,262805,3,102,11,1001264,305,32,4,2015,1,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,45,,2,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,2,15,16,0,2,0,0,17000,30,1,1,1,2009,1,599,999,7,2,,,1,0,,,1,1,8680,91,43,,,,6,722Z,2,,0,4720,4,17000,17000,416,138,100,11,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,412010,,6
P,263054,1,105,11,1001264,156,50,4,1983,7,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,1,,,11,2,1,2,2,1,2,1993,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,65000,40,1,1,1,1967,1,429,999,3,2,,,1,0,2102,,1,1,5590,,,,,,1,454111,2,,0,4700,,65000,65001,239,501,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,411011,,4
P,263054,2,105,11,1001264,155,48,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,20,1,1,2,1,2,2,1,2,1993,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,2,0,0,160000,40,1,1,1,,3,996,999,,2,1,,1,0,2408,,1,1,7290,98,55,,,,1,5413,1,,0,1360,2,160000,160000,17,501,100,11,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,172051,,1
P,263054,3,105,11,1001264,181,15,1,,,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,2100,0,2,0,2,12,12,0,2,0,0,0,,,,,,1,210,999,,2,,1,,0,,,1,2,,,,,,,6,,1,2,1,,,,2100,51,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
P,263122,1,105,11,1001264,86,50,1,,6,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,0,,,11,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,23,6800,1,0,0,0,40,1,1,1,,1,50,999,,2,,,1,0,2311,,1,1,8560,,,,,,6,711,1,,0,2850,,6800,6800,26,55,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,1,,,273043,,1
P,263150,1,102,11,1001264,116,36,1,,7,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,17,0,1,0,0,30000,30,1,4,,,4,999,999,,2,,,6,1,,,1,1,8880,,,,900,24,6,8114,1,,0,8510,,30000,30000,37,243,,,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,517021,,1
P,263150,2,102,11,1001264,190,30,5,,1,2,2,2,2,2,,,2,2,2,2,,,2,2,2,1,2,2,2,0,15,1,1,1,3,2,2,1,2,2002,3,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,15,0,2,0,0,10400,24,1,1,1,2008,1,599,999,7,2,1,,1,0,,,1,1,8680,190,113,780,100,11,4,722Z,2,,0,4110,4,10400,10400,416,84,1000,24,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,353031,,6
P,263546,1,101,11,1001264,165,21,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,3,15,18,0,2,0,0,18000,50,1,6,2,,1,195,999,,2,,,6,0,,,1,1,6890,,,,,,6,522M,1,,0,4820,4,18000,18000,9,146,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,413031,,1
P,263546,2,101,11,1001264,211,22,1,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,12,0,3,15,19,0,2,0,0,4500,35,1,3,2,,1,195,999,,2,,,6,0,,,2,1,8680,,,,,,6,722Z,1,,0,4040,4,4500,4500,27,36,,,2,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,353011,,1
P,263546,3,101,11,1001264,210,21,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,12,0,3,15,19,0,2,0,0,500,15,1,6,2,,1,195,999,,2,,,6,0,,,1,1,8680,,,,,,6,722Z,1,,0,4110,4,500,500,42,4,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,353031,,1
P,263546,4,101,11,1001264,210,21,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,12,0,3,15,19,0,2,0,0,4500,40,1,6,2,,1,195,999,,2,,,6,0,,,1,1,7490,,,,,,6,5419Z,1,,0,735,4,4500,4500,25,36,,,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,131161,,1
P,263546,5,101,11,1001264,210,21,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,30,,2,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,12,0,3,15,19,0,2,0,0,15000,40,1,1,1,,1,195,999,,2,,,1,0,,,1,1,6870,208,121,,,,6,52M1,1,,0,50,4,15000,15000,39,121,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,112020,,1
P,263546,6,101,11,1001264,210,21,1,,1,2,2,2,2,2,,,2,,1,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,12,0,3,15,19,0,2,0,0,2000,40,1,6,2,,1,195,999,,2,,,6,0,,,1,1,8590,,,,,,6,713Z,1,,0,5860,4,2000,2000,39,16,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,439061,,1
P,263588,1,105,11,1001264,53,60,4,1968,5,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,9000,15,,10,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,22,0,2,0,0,20000,35,1,1,1,1957,1,22,999,2,2,,,1,0,3301,,1,1,9590,97,55,,,,6,928P,2,,0,430,4,20000,29000,138,235,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,119XXX,,5
P,263588,2,105,11,1001264,86,60,5,,5,2,2,2,2,2,,,2,2,,2,,,2,2,2,2,2,2,2,0,,,,1,5,,,,,,2,4,,,,,,,,,,2,1,2,1,3,0,0,15,0,1,,21,0,2,0,0,40000,35,1,3,2,2014,1,429,999,7,2,,,3,0,3301,,2,1,9590,,,777,1,252,6,928P,2,,0,430,4,40000,40000,239,324,,,2,2,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,119XXX,,4
P,263801,1,105,11,1001264,43,31,1,,5,2,2,2,2,2,,,2,,1,2,,,1,2,2,2,2,2,2,0,20,,10,2,1,2,2,1,2,2009,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,0,63000,40,1,1,1,,3,995,999,,2,,,1,0,6207,5501,1,16,9490,92,49,,,,1,92M1,1,,0,820,1,63000,63000,12,501,100,11,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,132031,,1
P,263801,2,105,11,1001264,44,39,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,220,45,,4,2,1,2,2,1,2,2009,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,22,7300,1,0,0,85000,40,1,1,1,,1,195,999,,2,,,1,0,6000,,1,1,7470,115,67,,,,1,5418,1,,0,2600,,92300,92520,15,501,1000,24,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,271010,,1
P,263801,3,105,11,1001264,55,0,1,,,,2,2,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,3,995,999,,2,,1,,0,,,1,16,,,,,,,,,1,1,1,,,,,11,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
P,263944,1,105,11,1001264,96,70,1,,6,2,2,2,2,2,,,2,,,2,,,1,2,1,2,1,2,2,0,,,,2,2,2,2,2,2,1983,1,4,,,,,,,,,,2,5,2,2,3,14800,0,0,68000,1,,22,0,2,0,0,0,,2,,2,,1,195,999,,2,,,6,0,6203,,1,1,7890,,,,,,3,611M3,1,,0,2340,4,0,82800,51,501,,,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,253000,,1
P,264356,1,104,11,1001264,87,49,5,,1,2,2,2,2,2,,,2,2,,2,,,2,2,2,1,2,2,2,0,30,1,1,1,1,2,2,1,2,1985,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,16,0,1,0,0,15000,40,1,1,1,1987,1,210,999,5,2,1,,1,0,,,1,2,8660,64,19,625,,,2,7211,2,,0,4020,,15000,15000,303,84,100,11,2,1,1,8,67,15,0,0,0,0,1,0,1,0,0,,,,,352010,,3
P,264356,2,104,11,1001264,115,36,5,,1,2,2,2,2,2,,,2,2,2,2,,,2,2,2,1,2,2,2,0,60,,2,1,1,2,2,1,2,1998,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,9,0,2,0,0,16000,40,1,1,1,1988,1,210,999,5,2,,,1,0,,,1,2,8660,82,31,625,,,2,7211,2,,0,4230,4,16000,16000,303,84,100,11,2,1,4,8,67,15,0,0,0,0,1,0,1,0,0,,,,,372012,,3
P,264356,3,104,11,1001264,74,25,1,,1,2,2,2,2,2,,,2,2,,,,,2,2,2,1,2,2,2,0,,,,1,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,0,0,2,0,1,,9,0,1,0,0,0,,2,,2,,1,211,999,,2,,,3,0,,,1,2,8680,,,625,,,6,722Z,1,,0,4020,,0,0,11,84,,,2,1,4,8,67,15,0,0,0,0,1,0,1,0,0,,,,,352010,,1
P,264356,4,104,11,1001264,85,22,1,,1,2,2,2,2,2,,,2,2,,,,,2,2,2,1,2,2,2,0,,,,1,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,1,,17,0,1,0,0,0,,2,,2,,1,211,999,,2,,,6,0,,,1,2,7690,,,625,,,6,5617Z,1,,0,4220,,0,0,11,84,,,2,1,1,8,67,15,0,0,0,0,1,0,1,0,0,,,,,37201X,,1
P,264356,5,104,11,1001264,85,20,1,,1,2,2,2,2,2,,,2,2,,,,,2,2,2,1,2,2,2,0,,,,1,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,0,0,2,0,1,,9,0,1,0,0,5000,30,1,3,2,,1,211,999,,2,,,3,0,,,1,2,8680,,,625,,,6,722Z,1,,0,4010,,5000,5000,11,84,,,2,1,2,8,67,15,0,0,0,0,1,0,1,0,0,,,,,351012,,1
P,264356,6,104,11,1001264,57,13,1,,,2,2,2,,2,,,2,1,,,,,2,2,2,1,2,2,2,,,,,1,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,8,8,,1,,,,,,,,,1,211,999,,2,,5,,0,,,1,2,,,,625,,,,,1,6,1,,,,,11,84,,,2,1,1,8,67,15,0,0,0,0,1,0,1,0,1,,,,,,,1
P,264356,7,104,11,1001264,57,11,1,,,2,2,2,,2,,,2,1,,,,,2,2,2,1,2,2,2,,,,,1,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,7,7,,1,,,,,,,,,1,211,999,,2,,5,,0,,,1,2,,,,625,,,,,1,6,1,,,,,11,84,,,2,1,3,8,67,15,0,0,0,0,1,0,1,0,1,,,,,,,1
P,264356,8,104,11,1001264,57,6,1,,,2,2,2,,2,,,2,2,,,,,2,2,2,1,2,2,2,,,,,1,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,2,2,,1,,,,,,,,,1,211,999,,2,,5,,0,,,1,2,,,,625,,,,,1,6,1,,,,,11,84,,,2,1,3,8,67,15,0,0,0,0,1,0,1,0,1,,,,,,,1
P,264833,1,104,11,1001264,64,34,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,10100,50,1,1,2,1,2,2,1,2,2013,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,135000,40,1,1,1,,1,902,999,,2,1,,1,0,2102,,1,1,7380,92,43,,,,1,5415,1,,0,1020,,135000,145100,37,501,59300,51,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,15113X,,1
P,264833,2,104,11,1001264,70,37,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,14300,15,1,1,2,1,2,2,1,2,2013,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,22,0,2,0,0,110000,36,1,1,1,,1,902,999,,2,1,,1,0,6107,,1,1,8190,79,37,,,,1,622,1,,0,3255,4,110000,124300,37,501,100,11,1,2,2,2,2,2,0,0,1,0,1,0,0,0,0,2,1,,,291141,,1
P,265181,1,103,11,1001264,36,52,1,,1,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,14000,35,,4,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,150,1,0,0,2400,42,1,5,1,,2,21,50,,2,,,1,0,5200,,1,1,9090,205,119,,,,6,8129,1,,0,9350,,2550,16550,6,134,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,536021,,1
P,265200,1,102,11,1001264,47,94,1,,,1,2,2,1,1,,,1,,,2,,,2,2,1,1,2,2,2,0,,,,2,3,2,2,1,2,1949,1,4,,,,,,,,,,3,5,3,3,3,0,0,16,0,1,,16,0,2,0,4400,0,,3,,,,1,902,999,,1,,,6,0,,,1,1,,,,,,,4,,1,,0,,,0,4400,5,,,,2,1,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,265585,1,103,11,1001264,20,24,1,,1,2,2,2,2,2,,,2,,,,,,1,1,2,2,2,2,2,47000,45,,4,2,5,,,,,,3,4,,,,,,,,,,2,5,2,2,2,0,0,0,0,1,,21,0,1,0,0,64000,45,1,1,1,,2,32,22,,2,,,1,1,5501,6402,1,1,7390,104,56,,1000,24,6,5416,1,,0,740,,64000,111000,11,501,1300,51,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,131199,,1
P,265585,2,103,11,1001264,28,23,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,40,1,1,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,21,0,1,0,0,15000,40,1,4,1,,1,11,999,,2,1,,1,0,5501,6402,1,1,6480,87,40,,1000,24,6,5111Z,1,,0,430,,15000,15000,22,121,1000,24,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,119XXX,,1
P,265585,3,103,11,1001264,29,23,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,60,,4,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,21,0,1,0,0,25000,40,1,3,1,,2,51,22,,2,,,1,0,5506,5503,1,1,7390,105,54,,1000,24,6,5416,1,,0,710,,25000,25000,17,203,1300,51,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,131111,,1
P,265585,4,103,11,1001264,30,23,1,,1,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,0,30,,4,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,21,0,1,0,0,46000,45,1,1,1,,2,939,11,,2,,,1,0,5200,5504,1,1,7270,101,56,,1000,24,6,5411,1,,0,2145,,46000,46000,11,373,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,232011,,1
P,265843,1,103,11,1001264,61,30,1,,5,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,3000,20,,9,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,2,16,22,0,2,0,0,80000,40,1,1,1,,2,50,22,,2,,,1,0,5501,6402,1,1,7490,116,73,,,,6,5419Z,1,,0,1800,4,80000,83000,17,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,193011,,1
